boro_ct,tree_count,percent_oncurb,percent_goodhealth,percent_fairhealth,percent_poorhealth,num_species,percent_damaged,borocode,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_SNGPNT
4057900,145,100.0,72.41379310344827,25.517241379310345,2.0689655172413794,27,54.48275862068966,4,13.0,4.5,24543.0,16.5,8.9,21.7,12.7
4058000,262,95.80152671755725,74.80916030534351,14.885496183206106,10.305343511450381,39,27.862595419847327,4,5.2,12.9,30990.0,10.9,14.6,16.3,6.2
4058100,239,99.581589958159,79.9163179916318,14.644351464435147,5.439330543933054,33,21.757322175732217,4,11.6,3.4,35023.0,11.5,8.1,20.1,11.7
4058200,489,99.18200408997956,78.7321063394683,12.065439672801636,9.202453987730062,51,28.220858895705522,4,16.7,19.7,25657.0,14.8,14.2,20.6,14.6
4058300,363,100.0,69.6969696969697,22.58953168044077,7.7134986225895315,33,37.1900826446281,4,7.7,3.6,30932.0,9.7,13.1,17.7,8.1
4058500,373,98.39142091152814,68.90080428954424,20.64343163538874,10.455764075067025,40,38.605898123324394,4,13.2,5.3,24220.0,22.5,7.4,23.5,6.6
4058700,324,100.0,67.28395061728395,21.91358024691358,10.802469135802468,36,37.03703703703704,4,7.9,1.9,25275.0,17.6,11.0,26.8,11.0
4058900,330,95.45454545454545,63.93939393939394,28.484848484848484,7.575757575757576,37,43.03030303030303,4,28.4,8.9,18745.0,16.8,5.8,31.4,19.7
4059000,213,96.71361502347418,84.03755868544602,12.67605633802817,3.2863849765258215,37,27.699530516431924,4,10.9,5.4,26654.0,13.4,22.7,18.1,9.8
4059100,371,99.73045822102426,79.51482479784367,18.059299191374663,2.4258760107816713,43,20.754716981132077,4,14.1,6.2,29224.0,16.9,8.7,22.2,13.5
4059200,122,100.0,81.14754098360656,12.295081967213115,6.557377049180328,24,36.0655737704918,4,3.7,13.2,34039.0,11.7,16.0,13.7,10.4
4059300,355,99.71830985915493,75.21126760563381,20.845070422535212,3.943661971830986,38,43.66197183098591,4,12.1,7.5,27183.0,12.8,12.5,20.6,5.4
4059400,289,96.88581314878893,85.81314878892734,8.650519031141869,5.536332179930795,30,30.44982698961938,4,4.2,8.9,28818.0,11.9,23.4,15.4,11.4
4059500,454,98.89867841409692,70.26431718061674,22.90748898678414,6.828193832599119,44,42.951541850220266,4,12.7,12.1,25987.0,15.8,10.8,22.8,8.8
4059600,209,100.0,90.9090909090909,7.177033492822966,1.9138755980861244,21,54.066985645933016,4,1.6,9.0,33384.0,11.9,23.4,18.7,1.6
4059800,189,96.82539682539682,79.8941798941799,16.402116402116402,3.7037037037037037,25,31.746031746031747,4,4.9,1.5,30679.0,9.4,14.0,21.7,6.9
4059900,159,100.0,87.42138364779875,10.062893081761006,2.5157232704402515,34,27.044025157232703,4,8.5,12.1,29529.0,14.6,25.6,16.8,6.3
4060000,202,100.0,79.20792079207921,17.326732673267326,3.4653465346534653,29,26.73267326732673,4,3.0,5.6,37514.0,6.9,22.5,19.3,12.5
4060100,171,98.83040935672514,85.96491228070175,12.280701754385966,1.7543859649122806,33,22.80701754385965,4,15.3,9.2,32359.0,21.5,10.6,19.0,11.2
4060300,125,100.0,96.8,1.6,1.6,26,21.6,4,6.1,8.0,32918.0,9.9,13.0,17.6,5.8
4060600,236,100.0,88.55932203389831,8.474576271186441,2.9661016949152543,31,32.6271186440678,4,2.2,1.0,36329.0,9.6,22.8,14.8,5.6
4060800,211,96.6824644549763,84.36018957345972,12.796208530805687,2.843601895734597,34,24.644549763033176,4,4.5,4.3,27388.0,8.9,16.1,20.6,14.4
4061000,204,80.88235294117646,81.86274509803921,13.72549019607843,4.411764705882353,28,27.941176470588236,4,0.8,6.5,30263.0,7.9,19.0,17.7,7.2
4061200,264,100.0,87.5,7.954545454545454,4.545454545454546,33,48.10606060606061,4,2.1,7.7,37080.0,6.7,15.0,19.6,5.3
4061301,596,81.71140939597315,86.24161073825503,11.409395973154362,2.348993288590604,64,20.80536912751678,4,16.8,9.2,25383.0,15.3,13.1,21.0,12.3
4061400,346,96.24277456647398,87.57225433526011,8.670520231213873,3.7572254335260116,40,21.387283236994218,4,3.7,9.5,31510.0,7.3,21.8,18.4,3.7
4061601,507,99.60552268244577,76.13412228796844,16.173570019723865,7.6923076923076925,52,26.035502958579883,4,2.6,5.1,33992.0,11.4,18.5,19.0,5.3
4061602,193,93.78238341968913,86.01036269430051,10.880829015544041,3.1088082901554404,36,26.424870466321245,4,2.8,3.2,33585.0,9.9,14.8,17.3,9.9
4061800,316,98.41772151898734,93.35443037974683,4.746835443037975,1.8987341772151898,40,9.49367088607595,4,3.7,4.8,30347.0,6.7,13.1,19.2,6.8
4061900,188,100.0,81.38297872340425,14.893617021276595,3.723404255319149,41,22.872340425531913,4,8.0,11.2,33026.0,20.6,17.8,14.7,4.1
4062000,217,100.0,74.19354838709677,18.89400921658986,6.912442396313364,40,31.336405529953918,4,0.7,7.7,41167.0,7.9,22.8,17.2,1.4
4062100,195,100.0,78.46153846153847,16.923076923076923,4.615384615384615,35,25.128205128205128,4,12.6,6.9,28496.0,18.4,14.1,20.8,11.2
4062200,369,99.7289972899729,71.81571815718158,21.951219512195124,6.233062330623306,39,38.482384823848236,4,5.7,7.2,30150.0,8.0,27.6,14.5,0.8
4062300,264,99.24242424242425,89.01515151515152,7.575757575757576,3.409090909090909,34,32.57575757575758,4,16.0,4.5,31677.0,11.8,13.2,17.2,4.7
4062500,339,100.0,87.02064896755162,9.734513274336283,3.2448377581120944,32,29.793510324483776,4,4.7,5.4,30734.0,15.4,12.7,16.5,3.5
4062600,325,93.53846153846153,79.6923076923077,14.461538461538462,5.846153846153846,47,25.53846153846154,4,5.5,6.1,29818.0,12.7,18.1,21.7,13.8
4062700,390,100.0,67.94871794871794,28.205128205128204,3.8461538461538463,35,52.30769230769231,4,9.1,8.4,25412.0,18.1,12.6,22.1,20.7
4062900,267,100.0,79.02621722846442,19.10112359550562,1.8726591760299625,27,58.42696629213483,4,8.3,6.2,25860.0,14.4,12.2,25.4,13.6
4063000,115,99.1304347826087,88.69565217391305,6.956521739130435,4.3478260869565215,27,31.304347826086957,4,2.7,2.5,33750.0,12.0,19.6,16.7,3.8
4063200,284,99.64788732394366,86.61971830985915,7.746478873239437,5.633802816901408,49,22.535211267605632,4,4.8,8.7,34948.0,11.0,15.1,19.0,8.3
4063301,242,92.97520661157024,85.9504132231405,12.396694214876034,1.6528925619834711,29,47.93388429752066,4,8.3,7.1,34392.0,14.3,18.9,21.2,5.7
4063302,272,99.63235294117646,85.66176470588235,11.397058823529411,2.9411764705882355,36,41.1764705882353,4,5.0,4.9,35928.0,11.8,14.5,18.6,3.7
4063500,304,99.34210526315789,87.5,10.526315789473685,1.9736842105263157,37,32.56578947368421,4,14.2,11.4,26962.0,13.1,14.9,23.6,6.2
4063700,596,99.66442953020135,77.01342281879195,16.107382550335572,6.879194630872483,48,28.187919463087248,4,5.2,7.4,36044.0,7.7,18.4,18.1,2.4
4063800,734,97.54768392370572,80.92643051771117,14.986376021798366,4.087193460490464,54,14.986376021798366,4,13.0,3.9,29804.0,14.5,14.0,20.6,7.4
4063900,283,99.29328621908127,74.20494699646643,19.081272084805654,6.713780918727915,49,23.674911660777386,4,6.5,7.4,32675.0,13.3,16.0,18.6,2.3
4064101,71,100.0,77.46478873239437,14.084507042253522,8.450704225352112,16,30.985915492957748,4,12.5,5.3,32091.0,13.6,21.4,15.5,2.5
4064500,405,97.53086419753086,78.0246913580247,17.28395061728395,4.691358024691358,52,39.50617283950617,4,13.3,11.7,31112.0,10.8,15.7,21.9,5.4
4064600,612,99.50980392156863,73.69281045751634,20.098039215686274,6.209150326797386,56,24.18300653594771,4,7.0,11.0,31087.0,7.5,16.8,21.9,9.9
4065000,742,93.39622641509433,71.83288409703503,21.967654986522913,6.199460916442049,62,21.29380053908356,4,5.0,10.3,31737.0,8.4,16.2,18.2,9.7
4065400,705,95.60283687943263,83.12056737588652,14.893617021276595,1.9858156028368794,40,28.368794326241133,4,6.1,3.5,29564.0,11.4,8.6,26.1,16.3
4065600,774,98.57881136950904,80.10335917312662,16.149870801033593,3.746770025839793,60,18.087855297157624,4,9.4,8.4,28170.0,16.3,10.8,21.8,24.2
4065702,166,100.0,78.91566265060241,18.674698795180724,2.4096385542168677,32,43.373493975903614,4,10.5,9.0,33065.0,15.9,21.7,13.5,0.6
4065703,368,99.72826086956522,86.1413043478261,12.228260869565217,1.6304347826086956,50,31.793478260869566,4,4.8,4.7,32563.0,9.9,16.5,18.6,3.7
4065900,300,90.33333333333333,78.0,18.666666666666668,3.3333333333333335,38,37.333333333333336,4,7.4,5.5,38775.0,8.3,9.4,22.5,3.7
4066000,705,99.57446808510639,89.7872340425532,8.51063829787234,1.702127659574468,43,32.765957446808514,4,4.4,4.1,28516.0,8.6,11.8,22.5,15.2
4066100,245,100.0,73.87755102040816,19.591836734693878,6.530612244897959,34,36.734693877551024,4,4.8,4.2,38569.0,17.6,23.8,15.1,4.0
4066501,415,98.07228915662651,78.79518072289157,19.03614457831325,2.1686746987951806,49,43.855421686746986,4,7.5,4.0,37615.0,10.9,25.1,21.5,5.7
4066900,199,99.49748743718592,75.87939698492463,23.618090452261306,0.5025125628140703,33,59.2964824120603,4,4.3,9.4,34865.0,7.9,19.5,19.9,1.5
4067100,399,99.49874686716792,90.72681704260651,8.270676691729323,1.0025062656641603,37,39.849624060150376,4,5.2,8.9,38877.0,10.7,26.8,18.7,2.1
4067900,315,100.0,89.52380952380952,8.571428571428571,1.9047619047619047,38,51.42857142857143,4,12.9,6.1,28600.0,15.0,28.4,14.2,7.8
4068000,654,96.94189602446484,82.7217125382263,11.314984709480122,5.963302752293578,45,27.98165137614679,4,2.3,8.4,31473.0,15.8,15.1,20.1,10.8
4068200,199,96.98492462311557,83.41708542713567,13.5678391959799,3.0150753768844223,38,20.100502512562816,4,10.1,4.9,29822.0,11.2,14.0,26.1,14.6
4068300,215,89.30232558139535,69.76744186046511,27.906976744186046,2.3255813953488373,18,41.395348837209305,4,20.1,6.7,26841.0,14.9,17.2,14.4,4.2
4068700,247,97.97570850202429,80.56680161943319,14.979757085020243,4.4534412955465585,36,61.94331983805668,4,13.2,2.9,29676.0,14.6,14.5,18.4,2.8
4069000,496,97.78225806451613,89.11290322580645,9.274193548387096,1.6129032258064515,37,12.5,4,10.1,11.0,25772.0,11.7,8.4,26.9,19.7
4069300,134,100.0,66.41791044776119,23.880597014925375,9.701492537313433,20,38.059701492537314,4,26.2,9.2,25028.0,12.6,20.1,19.7,5.4
4069400,361,99.7229916897507,84.21052631578948,12.465373961218837,3.3240997229916895,38,25.761772853185594,4,14.2,8.8,28660.0,10.8,8.8,24.1,20.0
4069500,209,99.52153110047847,82.77511961722487,15.311004784688995,1.9138755980861244,24,45.933014354066984,4,10.0,4.1,36328.0,9.9,19.8,13.2,5.0
4069701,117,100.0,73.5042735042735,23.076923076923077,3.4188034188034186,18,18.803418803418804,4,13.2,8.5,34489.0,9.7,11.7,14.9,2.6
4070300,277,100.0,85.5595667870036,10.830324909747292,3.6101083032490973,26,50.18050541516246,4,4.0,5.8,32258.0,12.4,20.9,22.9,3.3
4070700,384,99.73958333333333,83.85416666666667,15.364583333333334,0.78125,45,40.625,4,9.8,9.9,43986.0,6.0,15.7,18.7,1.7
4070900,438,99.08675799086758,79.68036529680366,16.666666666666668,3.65296803652968,58,43.60730593607306,4,4.6,5.8,41614.0,8.2,17.5,20.9,3.1
4071100,396,95.20202020202021,80.8080808080808,15.909090909090908,3.282828282828283,56,36.61616161616162,4,16.4,3.0,42900.0,8.4,17.4,20.6,6.6
4071303,228,100.0,80.26315789473684,12.280701754385966,7.456140350877193,22,30.263157894736842,4,7.9,2.5,49384.0,5.6,15.4,14.6,3.3
4071304,204,99.50980392156863,66.17647058823529,25.0,8.823529411764707,22,30.88235294117647,4,18.1,8.5,31864.0,7.6,22.9,14.0,5.3
4071305,152,87.5,78.94736842105263,17.105263157894736,3.9473684210526314,24,34.21052631578947,4,8.8,5.2,39692.0,5.3,17.7,16.2,0.5
4071306,171,100.0,70.17543859649123,23.976608187134502,5.847953216374269,23,31.57894736842105,4,18.7,6.9,38792.0,11.8,12.5,19.1,4.1
4071701,247,96.76113360323886,72.46963562753037,19.838056680161944,7.6923076923076925,22,33.60323886639676,4,14.6,4.7,35142.0,11.6,23.2,13.3,4.8
4072100,282,91.48936170212765,68.08510638297872,25.886524822695037,6.028368794326241,33,34.04255319148936,4,18.5,11.8,35935.0,6.6,19.7,10.1,3.2
4072300,646,99.84520123839009,88.23529411764706,10.526315789473685,1.238390092879257,68,31.269349845201237,4,4.7,6.0,73011.0,5.4,18.5,25.5,0.8
4072900,389,100.0,86.11825192802057,11.825192802056556,2.056555269922879,55,41.90231362467866,4,6.9,8.0,35046.0,4.8,19.9,21.5,1.9
4073100,382,98.16753926701571,86.91099476439791,11.256544502617801,1.8324607329842932,64,18.32460732984293,4,5.4,5.7,42874.0,3.2,19.1,23.3,7.0
4073700,222,83.78378378378379,87.38738738738739,11.711711711711711,0.9009009009009009,31,25.675675675675677,4,5.4,1.4,68691.0,5.7,16.9,11.7,1.7
4073900,375,99.73333333333333,79.2,17.333333333333332,3.466666666666667,49,15.733333333333333,4,6.6,4.6,51560.0,5.1,19.1,19.9,6.4
4074100,310,100.0,86.45161290322581,11.612903225806452,1.935483870967742,41,43.87096774193548,4,9.1,5.1,45762.0,5.6,20.0,15.8,3.6
4074300,297,100.0,87.87878787878788,11.447811447811448,0.6734006734006734,33,44.78114478114478,4,8.9,7.3,30498.0,13.7,22.2,19.2,6.1
4074500,152,80.92105263157895,66.44736842105263,29.605263157894736,3.9473684210526314,27,31.57894736842105,4,18.0,8.7,21781.0,9.8,16.2,28.4,8.1
4074700,348,99.71264367816092,84.48275862068965,14.080459770114942,1.4367816091954022,49,25.57471264367816,4,10.9,5.5,33615.0,11.8,14.3,16.4,4.4
4075701,277,97.47292418772564,76.89530685920577,15.52346570397112,7.581227436823105,34,13.71841155234657,4,7.5,4.4,48921.0,0.9,19.8,17.8,3.7
4075702,657,97.86910197869102,84.779299847793,12.785388127853881,2.43531202435312,60,19.330289193302892,4,11.5,3.7,60758.0,7.2,23.7,14.8,3.3
4076901,170,93.52941176470588,82.3529411764706,13.529411764705882,4.117647058823529,29,15.882352941176471,4,3.0,4.4,59704.0,1.3,12.6,21.1,4.1
4076902,157,100.0,85.35031847133757,12.738853503184714,1.910828025477707,32,10.19108280254777,4,7.4,3.1,50817.0,6.5,15.0,19.2,3.9
4077300,227,100.0,76.2114537444934,19.383259911894275,4.405286343612334,25,32.158590308370044,4,8.8,4.0,53361.0,6.9,19.0,14.3,4.8
4077500,448,99.55357142857143,82.36607142857143,16.071428571428573,1.5625,41,51.339285714285715,4,9.3,4.3,46275.0,7.5,17.2,12.8,1.3
4077903,365,85.47945205479452,85.20547945205479,13.150684931506849,1.643835616438356,38,19.45205479452055,4,11.3,6.8,36651.0,7.0,15.6,18.5,2.0
4077904,685,99.56204379562044,84.81751824817518,12.116788321167883,3.065693430656934,49,24.233576642335766,4,12.9,4.6,26066.0,11.6,12.0,22.6,4.5
4077905,170,99.41176470588235,75.29411764705883,22.941176470588236,1.7647058823529411,20,60.588235294117645,4,8.6,6.3,37353.0,7.2,20.7,15.3,6.4
4077906,449,94.43207126948775,93.54120267260579,5.3452115812917596,1.1135857461024499,41,21.380846325167038,4,9.5,0.5,27707.0,13.4,15.1,22.6,4.6
4077907,348,100.0,89.65517241379311,7.471264367816092,2.8735632183908044,40,29.022988505747126,4,18.0,3.7,25850.0,10.0,11.6,28.2,6.9
4077908,223,91.92825112107623,91.03139013452915,6.726457399103139,2.242152466367713,30,5.381165919282512,4,16.3,10.7,19512.0,14.0,7.9,23.1,5.9
4078800,108,99.07407407407408,83.33333333333333,15.74074074074074,0.9259259259259259,24,8.333333333333334,4,13.5,17.6,25619.0,12.7,11.1,19.4,14.3
4079000,367,98.36512261580381,88.8283378746594,9.809264305177111,1.3623978201634876,28,15.258855585831062,4,19.6,7.9,21003.0,25.3,6.8,22.3,18.8
4079200,463,100.0,87.04103671706264,11.663066954643629,1.2958963282937366,38,12.958963282937365,4,18.0,17.0,23539.0,18.0,10.5,30.4,16.2
4079701,66,100.0,86.36363636363636,7.575757575757576,6.0606060606060606,16,7.575757575757576,4,20.7,4.2,24507.0,19.7,23.1,19.6,4.8
4079702,184,95.1086956521739,73.91304347826087,23.369565217391305,2.717391304347826,21,32.608695652173914,4,23.5,10.3,16508.0,27.7,14.2,15.1,6.6
4079900,328,99.6951219512195,76.21951219512195,18.902439024390244,4.878048780487805,51,34.75609756097561,4,18.2,13.4,17955.0,33.0,15.8,19.6,4.2
4080301,282,98.58156028368795,81.20567375886525,15.24822695035461,3.5460992907801416,43,36.170212765957444,4,14.2,5.8,18451.0,34.5,11.8,17.5,6.3
4080302,584,96.4041095890411,89.55479452054794,8.904109589041095,1.5410958904109588,60,36.3013698630137,4,3.6,7.1,27291.0,20.4,16.4,16.2,4.6
4081400,469,100.0,79.1044776119403,18.33688699360341,2.55863539445629,38,40.085287846481876,4,19.3,10.1,19498.0,25.9,12.0,26.7,18.6
4081800,491,95.11201629327903,84.31771894093686,12.219959266802444,3.4623217922606924,46,38.4928716904277,4,24.0,12.6,19349.0,25.9,9.8,25.5,7.4
4084000,707,100.0,87.12871287128714,9.193776520509195,3.6775106082036775,38,34.37057991513437,4,14.9,10.3,21806.0,27.0,11.6,23.8,7.8
4084500,209,99.52153110047847,82.29665071770334,16.74641148325359,0.9569377990430622,36,36.36363636363637,4,23.0,1.3,18974.0,34.7,26.0,12.5,1.2
4084601,700,98.85714285714286,84.42857142857143,13.142857142857142,2.4285714285714284,43,19.285714285714285,4,10.4,12.5,24532.0,17.9,13.5,19.6,10.8
4084900,182,99.45054945054945,76.92307692307692,21.428571428571427,1.6483516483516483,26,34.61538461538461,4,38.3,10.3,11332.0,34.0,10.9,25.0,5.7
4085300,174,90.80459770114942,81.60919540229885,13.218390804597702,5.172413793103448,23,39.6551724137931,4,25.8,3.5,19660.0,27.9,16.9,7.9,4.8
4085500,148,95.94594594594595,83.10810810810811,12.162162162162161,4.72972972972973,21,43.24324324324324,4,20.7,4.0,22410.0,26.8,10.9,17.6,3.1
4085700,116,100.0,87.93103448275862,6.896551724137931,5.172413793103448,30,15.517241379310345,4,31.3,5.3,19854.0,31.0,17.3,15.3,6.8
4085900,224,100.0,81.69642857142857,15.178571428571429,3.125,40,41.964285714285715,4,18.1,6.5,24344.0,27.3,15.6,14.9,5.8
4086100,178,95.50561797752809,96.62921348314607,2.808988764044944,0.5617977528089888,41,26.96629213483146,4,21.4,3.3,23828.0,29.1,17.9,15.9,7.4
4086300,161,96.27329192546584,84.472049689441,11.180124223602485,4.3478260869565215,34,33.54037267080745,4,19.7,4.8,19427.0,28.2,13.3,13.2,3.3
4086400,282,96.80851063829788,79.7872340425532,16.666666666666668,3.5460992907801416,32,30.49645390070922,4,13.9,7.9,22264.0,21.1,9.3,18.2,12.0
4086500,195,94.87179487179488,65.12820512820512,29.23076923076923,5.641025641025641,27,26.153846153846153,4,33.5,8.4,21943.0,23.2,17.7,7.2,3.4
4086900,286,95.1048951048951,70.62937062937063,24.475524475524477,4.895104895104895,34,31.818181818181817,4,35.3,2.2,18133.0,36.7,11.3,14.3,2.5
4087100,168,89.28571428571429,60.714285714285715,29.166666666666668,10.119047619047619,24,29.166666666666668,4,31.8,7.5,23658.0,26.5,9.0,22.4,15.9
4088901,776,91.49484536082474,82.21649484536083,14.561855670103093,3.2216494845360826,46,24.871134020618555,4,23.1,4.1,24863.0,20.9,16.3,17.7,9.1
4090700,769,80.88426527958387,56.95708712613784,37.45123537061119,5.591677503250975,39,24.187256176853055,4,13.9,6.2,22963.0,21.9,19.2,25.0,1.7
4091900,466,98.49785407725322,79.8283261802575,17.38197424892704,2.7896995708154506,47,31.11587982832618,4,17.0,7.4,20697.0,28.6,17.0,19.1,10.4
4092500,402,96.01990049751244,68.65671641791045,26.119402985074625,5.223880597014926,52,43.53233830845771,4,20.6,5.9,18241.0,24.2,10.2,25.9,14.0
4092900,611,94.27168576104746,76.2684124386252,20.949263502454993,2.7823240589198037,63,45.99018003273322,4,10.1,7.7,24931.0,23.4,9.3,24.1,9.8
4093401,581,99.1394148020654,66.78141135972461,23.407917383820998,9.81067125645439,54,19.965576592082616,4,4.6,5.2,37376.0,11.2,26.4,21.0,7.5
4093402,250,100.0,68.4,25.6,6.0,35,11.2,4,10.8,8.1,45228.0,10.2,21.9,20.0,2.7
4094201,150,95.33333333333333,75.33333333333333,20.0,4.666666666666667,31,12.0,4,6.8,10.9,25923.0,18.6,7.2,23.9,17.3
4094700,271,98.1549815498155,78.59778597785977,19.18819188191882,2.2140221402214024,44,40.59040590405904,4,12.9,4.2,27238.0,19.2,12.6,23.5,13.5
4096400,610,96.06557377049181,65.08196721311475,23.770491803278688,11.147540983606557,46,15.573770491803279,4,19.9,12.2,23765.0,23.7,12.4,24.8,25.4
4097204,285,97.89473684210526,74.03508771929825,18.596491228070175,7.368421052631579,25,14.736842105263158,4,21.7,14.5,16600.0,31.9,19.5,25.6,19.5
4098100,590,99.49152542372882,88.98305084745763,9.152542372881356,1.8644067796610169,63,13.898305084745763,4,9.9,2.8,35534.0,15.7,16.0,24.3,8.1
4099701,784,98.85204081632654,77.8061224489796,17.602040816326532,4.591836734693878,61,22.5765306122449,4,5.2,9.7,41340.0,7.6,22.1,15.5,0.7
4099703,236,98.72881355932203,66.10169491525424,28.389830508474578,5.508474576271187,28,37.71186440677966,4,3.9,4.4,56581.0,5.5,25.6,10.4,2.3
4099704,366,99.18032786885246,75.95628415300547,21.311475409836067,2.73224043715847,26,24.59016393442623,4,9.7,4.1,41688.0,6.1,31.8,14.2,3.9
4099705,175,98.85714285714286,78.28571428571429,14.285714285714286,7.428571428571429,28,18.857142857142858,4,7.1,7.4,45977.0,10.8,19.3,20.3,1.3
4099801,312,95.1923076923077,68.58974358974359,26.28205128205128,5.128205128205129,30,15.064102564102564,4,9.4,3.2,24489.0,23.0,11.1,27.3,23.8
4100801,542,95.9409594095941,83.21033210332104,11.992619926199263,4.797047970479705,41,35.79335793357934,4,12.1,8.4,26960.0,14.9,13.4,32.6,8.4
4102900,583,94.51114922813036,90.56603773584905,7.718696397941681,1.7152658662092624,55,24.528301886792452,4,6.8,6.3,29264.0,23.9,24.2,21.1,4.5
4103201,299,92.97658862876254,80.60200668896321,17.05685618729097,2.3411371237458196,27,26.421404682274247,4,30.2,10.3,16756.0,39.8,7.1,29.9,21.4
4107201,281,95.37366548042705,58.718861209964416,29.181494661921707,12.099644128113878,38,7.117437722419929,4,10.0,6.7,36318.0,13.8,11.8,25.0,3.0
4108500,548,99.45255474452554,89.78102189781022,9.124087591240876,1.094890510948905,50,26.45985401459854,4,12.3,7.1,34728.0,13.9,16.9,21.2,4.2
